,0
V4681,4.6912401283531734e-05
V4682,1.3292651186976795e-05
V4683,5.3290641532149906e-05
V4684,5.653395526047039e-05
V4685,8.331154357667242e-05
V4686,1.0388877278568572e-05
V4687,2.5460366759220477e-05
V4688,0.00017069193539438388
V4689,1.538716432878494e-05
V4690,0.00016062604633379133
V4691,4.191058534746779e-05
V4693,2.9584088492268865e-05
V4694,6.286885185747693e-05
V4696,2.6800595930948828e-06
V4697,8.81924813214518e-06
V4698,6.859607999188802e-06
V4699,9.14313279613857e-06
V4700,3.37285299273866e-05
V4701,7.140288451147886e-06
V4702,8.229795798777936e-05
V4703,2.9855289969455587e-06
V4704,6.793176856688158e-05
V4705,1.1571594584928747e-05
V4706,7.206213548118033e-05
V4707,3.242668299210246e-05
V4708,6.1730426907450964e-06
V4709,9.428708207303227e-06
V4711,1.916823136135491e-05
V4712,5.5579121773692046e-05
V4714,1.2105687699816006e-05
V4715,4.332248078862131e-05
V4716,0.003994435864937254
V4717,0.005794130371004563
V4718,3.870391583924948e-05
V4719,0.003944100963418501
V4720,0.0036018649341688774
V4721,2.0810112041065426e-05
V4722,0.0033303425648510904
V4723,0.00456618266976874
V4724,0.003249299104682252
V4725,0.004090240139676026
V4726,0.00011258462952842276
V4727,0.00010962696813256385
V4728,0.0
V4729,0.0
V4730,2.805445367522264e-05
V4731,2.6300782349403244e-05
V4732,9.831676962368039e-06
V4733,6.250805026391549e-06
V4734,1.4019157887786952e-05
V4735,1.3068518724201616e-05
V4736,3.388453314078352e-05
V4737,1.0681075022148548e-05
V4738,0.00011836793320121407
V4739,0.0002330881056552284
V4740,0.00012333763286202578
V4741,1.455052658331475e-05
V4742,1.2726092707002533e-05
V4743,0.0
V4744,8.640362518666225e-06
V4745,3.762301016361418e-06
V4746,0.0
V4747,0.0
V4748,0.0
V4749,2.0166520718028588e-05
V4750,1.3356909748854772e-05
V4751,2.2604164680950753e-05
V4752,0.0
V4753,7.309898560845879e-06
V4754,1.6788700309507073e-05
V4755,1.60624859853012e-05
V4756,9.507362241160188e-06
V4757,0.0
V4758,1.444573810383017e-05
V4763,0.0
V4764,2.4193997292022544e-05
V4765,5.506894499276129e-05
V4766,0.00014880411320256
V4767,0.00014579365602079248
V4775,0.0
V4795,9.590329608812533e-06
V4796,1.4379746406946139e-05
V4797,7.662927869103397e-06
V4798,8.396782173515372e-06
V4799,1.1757732306717525e-05
V4800,1.4238167568867976e-05
V4801,3.6104068650182608e-06
V4803,1.088553887942172e-05
V4804,3.588428537885958e-05
V4805,1.1769767626110478e-05
V4806,9.468144583922983e-06
V4807,0.0006340075137172455
V4808,0.0003413686107295404
V4811,1.2852725238300543e-05
V4812,1.295132678581324e-05
V4813,6.082268504051137e-06
V4814,8.608483199132232e-06
V4815,8.982973877737725e-06
V4816,3.839187107316738e-06
V4817,7.640136900496217e-06
V4818,1.4041463711026546e-05
V4819,6.2568745096286364e-06
V4820,9.03172354335119e-06
V4821,9.36804195412089e-06
V4822,2.2254112695574492e-05
V4823,0.000497926098372315
V4824,0.0017741226652461613
V4825,1.0228606078782914e-05
V4826,8.469988708982222e-06
V4827,8.699083515992496e-06
V4828,4.310479696426082e-05
V4833,1.0646043138286559e-05
V4834,5.944243096880494e-06
V4835,5.622212513588001e-06
V4836,1.167415505851835e-05
V4837,1.0301532496431067e-05
V4838,3.361092620180915e-05
V4839,8.883934700709015e-06
V4840,1.170523594412555e-05
V4841,9.411347769733121e-06
V4842,9.242713214055103e-06
V4843,9.060925546854578e-06
V4846,9.156270032062356e-06
V4847,1.454330043900036e-05
V4848,2.2341401989026676e-05
V4849,2.3595214011765222e-05
V4850,1.3544013482175108e-05
V4851,7.460351883647797e-06
V4852,4.690123027904448e-06
V4853,0.00037027697784061594
V4854,1.4984191572782419e-05
V4855,7.041050316924733e-06
V4856,8.502439338234395e-06
V4857,0.0
V4858,0.0
V4859,1.4432291574631191e-05
V4875,8.383254605194035e-06
V4876,1.1776419710484063e-05
V4877,7.064107425022129e-06
V4878,7.227378125245259e-06
V4879,1.1362771626947504e-05
V4880,9.321568345266331e-06
V4881,3.4590843200339524e-06
V4882,1.1495797250670704e-05
V4883,1.5528586138452334e-05
V4884,2.7791208888927808e-05
V4885,4.3159263496849306e-06
V4886,6.1252162404761315e-06
V4887,0.0022088760719844412
V4888,2.095394505819367e-05
V4889,7.5314357445030025e-06
V4890,5.491494596094079e-06
V4891,2.3685874844293363e-05
V4892,7.055853445707464e-06
V4893,6.55142407617452e-06
V4894,7.4875546924000245e-06
V4895,1.1166738218204003e-05
V4907,1.3237631814105383e-06
V4916,2.0782445036748447e-06
V4918,5.444299705027486e-06
V4919,1.1234422954286067e-05
V4920,0.0014358210915759726
V4921,9.327101101858587e-06
V4922,6.819612393004847e-06
V4923,7.675739108135796e-06
V4924,1.7849619893721252e-05
V4925,1.9682196851037948e-06
V4926,7.229114688036073e-06
V4927,1.5210050626977743e-05
V4928,7.774768047412188e-06
V4959,1.778558287068737e-05
V4960,6.546443975263647e-05
V4961,4.82357304664904e-06
V4962,1.968464513410218e-05
V4968,6.738330480944536e-06
V4969,7.367818474510078e-06
V4970,1.4996696916274186e-05
V4971,8.547816424856399e-06
V4976,1.0636352623085336e-05
V4977,8.088347706077753e-06
V4978,1.2621991741122362e-05
V4979,4.103612814942214e-06
V4984,3.6648971939600286e-06
V4985,4.99497286300312e-06
V4986,8.05086600258558e-06
V4987,9.578421611696939e-06
V4988,6.8973192623376805e-06
V4989,6.2001004982940145e-06
V4990,1.198065976182778e-05
V4991,1.3276351610237626e-05
V4992,9.882297750830095e-06
V4993,5.314866945967338e-06
V4994,6.755921650329117e-06
V4995,5.736353091652598e-06
V4996,8.362682783427125e-06
V4998,5.745038517436485e-06
V4999,8.646144990895045e-06
V5000,1.1554235300562871e-05
V5001,1.1640588094379122e-05
V5002,9.986628526839347e-06
V5003,3.462723449228712e-06
V5004,1.1268963843570453e-05
V5005,7.365523590611057e-06
V5006,1.4655839188200539e-05
V5007,9.790018080040264e-06
V5008,9.261299642779313e-06
V5009,8.058764426912808e-06
V5010,8.32713877512739e-06
V5011,8.017880719555478e-06
V5012,7.4243786560009115e-06
V5013,1.353632187676038e-05
V5014,9.995278251664033e-06
V5015,8.746500043623474e-06
V5016,4.7064321270686085e-06
V5017,9.65662677843942e-06
V5019,5.471364371362856e-06
V5020,7.27400786771102e-06
V5022,9.401144744416956e-06
V5023,1.2594250868950735e-05
V5024,9.373104834492812e-06
V5074,6.392181010319332e-05
V5075,1.544665925461566e-05
V5076,0.0002443937028832154
V5077,7.271255939292629e-06
V5078,1.7876244337149542e-05
V5079,5.868644694080287e-06
V5080,3.016767799760866e-06
V5084,1.0961166074635683e-05
V5085,8.693463444048457e-06
V5086,8.6793523087201e-06
V5087,6.3208992393696784e-06
V5088,4.622515552225024e-06
V5089,9.409653323276911e-06
V5090,1.1683316367499179e-05
V5115,6.875571169282716e-05
V5118,5.0075001972044114e-05
V5119,0.00014758875435995749
